id,kategori,ozellikler,instruction,input,expected_output,metindeki_etiketler,maskelenecek_etiketler,pred,dogru,schema_neutral,out_of_schema_tag
312,beyaz_liste,olmayan_etiket_talebi,Bu talepte tek hedef ad soyad ve [KAN_GRUBU]; başka alan etiketlenmeyecek.,müşteri Eda Turan kredi notu 814 çıktı limit artışı uygun mu,müşteri [AD] kredi notu 814 çıktı limit artışı uygun mu,[AD] [KREDI_NOTU],[AD],müşteri Eda Turan kredi notu 814 çıktı limit artışı uygun mu,False,True,False
313,beyaz_liste,"uzun,olmayan_etiket_talebi",Bu metinde PIN kodu ve MAC adresi dışında hiçbir şeyi maskeleme.,kripto çekim adresim bc1q8gnbbd10026qcht1lw0v57eaw6md1s onay bekliyor. sağlık raporumda çölyak hastalığı yazıyor sigorta primi değişir mi. personelin engel durumu %40 engelli raporu olarak güncellendi. adli sicil belgemde icra takibi kaydı ibaresi var işe engel mi. yabancı müşteri kaydı uyruğu Alman pasaport A32091711. kartımın cvv si 699 pin i bir sekiz beş yedi kimseyle paylaşmadım ama şüpheli işlem var,kripto çekim adresim bc1q8gnbbd10026qcht1lw0v57eaw6md1s onay bekliyor. sağlık raporumda çölyak hastalığı yazıyor sigorta primi değişir mi. personelin engel durumu %40 engelli raporu olarak güncellendi. adli sicil belgemde icra takibi kaydı ibaresi var işe engel mi. yabancı müşteri kaydı uyruğu Alman pasaport A32091711. kartımın cvv si 699 pin i [PIN] kimseyle paylaşmadım ama şüpheli işlem var,[CEZA_KAYDI] [CVV] [ENGEL_DURUMU] [KRIPTO_CUZDAN] [PASAPORT_NO] [PIN] [SAGLIK] [UYRUK],[PIN],kripto çekim adresim bc1q8gnbbd10026qcht1lw0v57eaw6md1s onay bekliyor. sağlık raporumda çölyak hastalığı yazıyor sigorta primi değişir mi. personelin engel durumu %40 engelli raporu olarak güncellendi. adli sicil belgemde icra takibi kaydı ibaresi var işe engel mi. yabancı müşteri kaydı uyruğu Alman pasaport A32091711. kartımın cvv si 699 pin i bir sekiz beş yedi kimseyle paylaşmadım ama şüpheli işlem var,False,True,False
314,beyaz_liste,duz,"Sadece [KONUM] için maskeleme yap, gerisi olduğu gibi kalsın.","kayıp cihaz bildirimi imei 399211257201350 son konum 36.4567, 33.0882",kayıp cihaz bildirimi imei 399211257201350 son konum [KONUM],[IMEI] [KONUM],[KONUM],kayıp cihaz bildirimi imei 399211257201350 son konum [KONUM],True,True,False
315,beyaz_liste,"uzun,olmayan_etiket_talebi",Yalnız [CIHAZ_ID] ve [KULLANICI_ADI] ve [SIFRE] gizlenecek; başka hiçbir şey değişmeyecek.,yurtdışı harcama onayı pasaport A61204629 kart 5202360910837969. uygulamaya giremiyorum kullanıcı adım erenkar41 şifremi Aslan4046. yapmıştım. kredi başvurumun durumunu öğrenmek istiyorum adım Coşkun Akçay tc 874 308 784 54. kan grubum A Rh pozitif acil kartıma işlensin. müşteri Barış Akar kredi notu 1174 çıktı limit artışı uygun mu,yurtdışı harcama onayı pasaport A61204629 kart 5202360910837969. uygulamaya giremiyorum kullanıcı adım [KULLANICI_ADI] şifremi [SIFRE] yapmıştım. kredi başvurumun durumunu öğrenmek istiyorum adım Coşkun Akçay tc 874 308 784 54. kan grubum A Rh pozitif acil kartıma işlensin. müşteri Barış Akar kredi notu 1174 çıktı limit artışı uygun mu,[AD] [KAN_GRUBU] [KART] [KREDI_NOTU] [KULLANICI_ADI] [PASAPORT_NO] [SIFRE] [TCKN],[KULLANICI_ADI] [SIFRE],yurtdışı harcama onayı pasaport A61204629 kart 5202360910837969. uygulamaya giremiyorum kullanıcı adım [KULLANICI_ADI] şifremi [SIFRE]. yapmıştım. kredi başvurumun durumunu öğrenmek istiyorum adım Coşkun Akçay tc 874 308 784 54. kan grubum A Rh pozitif acil kartıma işlensin. müşteri Barış Akar kredi notu 1174 çıktı limit artışı uygun mu,False,True,False
316,beyaz_liste,"kayit,olmayan_etiket_talebi",Maskeleme talimatı: sadece [ISYERI] ve vergi kimlik numarası.,"çağrı merkezi notu: gsm 0312 551 80 46, cinsiyeti erkek, hesap no 6208 052718, imza kaydı dijital imza özeti 5791BB, vergi no 8075130780, ruhsat no MH-332986","çağrı merkezi notu: gsm 0312 551 80 46, cinsiyeti erkek, hesap no 6208 052718, imza kaydı dijital imza özeti 5791BB, vergi no [VERGI_NO], ruhsat no MH-332986",[CINSIYET] [HESAP_NO] [IMZA] [RUHSAT_NO] [TEL] [VERGI_NO],[VERGI_NO],"çağrı merkezi notu: gsm 0312 551 80 46, cinsiyeti erkek, hesap no 6208 052718, imza kaydı dijital imza özeti 5791BB, vergi no [VERGI_NO], ruhsat no MH-332986",True,True,False
317,beyaz_liste,ekli,"isim alanını etiketle, kalan her şeyi aynen bırak.",havale Zinnure Özkan'a gitsin dekont da birgul_celik@mynet.com'a düşsün,havale [AD]'a gitsin dekont da birgul_celik@mynet.com'a düşsün,[AD] [EMAIL],[AD],havale Zinnure Özkan'a gitsin dekont [EMAIL]'a düşsün,False,True,False
318,beyaz_liste,duz,"[CINSIYET] alanını etiketle, kalan her şeyi aynen bırak.",çalışan Dilek Ülker Bursa Büyükşehir Belediyesi bünyesinde 36 yaşında kadın,çalışan Dilek Ülker Bursa Büyükşehir Belediyesi bünyesinde 36 yaşında [CINSIYET],[AD] [CINSIYET] [ISYERI] [YAS],[CINSIYET],çalışan [AD] Bursa Büyükşehir Belediyesi bünyesinde 36 yaşında kadın,False,False,False
319,beyaz_liste,duz,"Sadece kart güvenlik kodu için maskeleme yap, gerisi olduğu gibi kalsın.",kartımın cvv si 706 pin i 843656 kimseyle paylaşmadım ama şüpheli işlem var,kartımın cvv si [CVV] pin i 843656 kimseyle paylaşmadım ama şüpheli işlem var,[CVV] [PIN],[CVV],kartımın cvv si [CVV] pin i 843656 kimseyle paylaşmadım ama şüpheli işlem var,True,True,False
320,beyaz_liste,uzun,Yalnız [RUHSAT_NO] ve inanç bilgisi gizlenecek; başka hiçbir şey değişmeyecek.,işe giriş evrakları için sgk no 4341 6711 1370 1 gerekiyormuş. annemin kızlık soyadı Aydın güvenlik sorusunda kabul edilmiyor. din hanesi Ateist olarak görünüyor değiştirmek istiyorum. imza doğrulaması için e-imza sertifika seri no 7178100140 kayıtlarda mevcut. şirket aracının muayenesi yaklaştı plaka 30 Z 5144 ruhsat no RC-574255,işe giriş evrakları için sgk no 4341 6711 1370 1 gerekiyormuş. annemin kızlık soyadı Aydın güvenlik sorusunda kabul edilmiyor. din hanesi [DIN] olarak görünüyor değiştirmek istiyorum. imza doğrulaması için e-imza sertifika seri no 7178100140 kayıtlarda mevcut. şirket aracının muayenesi yaklaştı plaka 30 Z 5144 ruhsat no [RUHSAT_NO],[ANNE_KIZLIK] [DIN] [IMZA] [PLAKA] [RUHSAT_NO] [SGK_NO],[DIN] [RUHSAT_NO],işe giriş evrakları için sgk no 4341 6711 1370 1 gerekiyormuş. annemin kızlık soyadı Aydın güvenlik sorusunda kabul edilmiyor. din hanesi [DIN] olarak görünüyor değiştirmek istiyorum. imza doğrulaması için e-imza sertifika seri no 7178100140 kayıtlarda mevcut. şirket aracının muayenesi yaklaştı plaka 30 Z 5144 ruhsat no [RUHSAT_NO],True,True,False
321,beyaz_liste,kayit,Yalnız [CIHAZ_ID] ve kredi notu gizlenecek; başka hiçbir şey değişmeyecek.,"yeni müşteri kaydı: imei 392592102133267, adresi Yeni Mah. Zambak Cad. No:161 D:5 Kat:10 Tepebaşı/Bursa, cihaz id PB5U-LKG1-1TEW, kredi notu 539, telefonu +90 538 161 52 65, kan grubu AB Rh negatif","yeni müşteri kaydı: imei 392592102133267, adresi Yeni Mah. Zambak Cad. No:161 D:5 Kat:10 Tepebaşı/Bursa, cihaz id [CIHAZ_ID], kredi notu [KREDI_NOTU], telefonu +90 538 161 52 65, kan grubu AB Rh negatif",[ADRES] [CIHAZ_ID] [IMEI] [KAN_GRUBU] [KREDI_NOTU] [TEL],[CIHAZ_ID] [KREDI_NOTU],"yeni müşteri kaydı: imei 392592102133267, adresi Yeni Mah. Zambak Cad. No:161 D:5 Kat:10 Tepebaşı/Bursa, cihaz id [CIHAZ_ID], kredi notu [KREDI_NOTU], telefonu +90 538 161 52 65, kan grubu AB Rh negatif",True,True,False
322,beyaz_liste,"uzun,olmayan_etiket_talebi",Kapsam yalnızca engel durumu ve [KREDI_NOTU] ve vergi no; diğer kişisel veriler bu sefer açık kalacak.,personelin engel durumu engel durumu yok olarak güncellendi. şirket aracının muayenesi yaklaştı plaka 34 YUL 4662 ruhsat no TL-428402. kan grubum AB Rh negatif acil kartıma işlensin. e-fatura mükellefiyeti için vergi no 1752733154 kayıtlı mı bakar mısınız,personelin engel durumu [ENGEL_DURUMU] olarak güncellendi. şirket aracının muayenesi yaklaştı plaka 34 YUL 4662 ruhsat no TL-428402. kan grubum AB Rh negatif acil kartıma işlensin. e-fatura mükellefiyeti için vergi no [VERGI_NO] kayıtlı mı bakar mısınız,[ENGEL_DURUMU] [KAN_GRUBU] [PLAKA] [RUHSAT_NO] [VERGI_NO],[ENGEL_DURUMU] [VERGI_NO],personelin engel durumu [ENGEL_DURUMU] olarak güncellendi. şirket aracının muayenesi yaklaştı plaka 34 YUL 4662 ruhsat no TL-428402. kan grubum AB Rh negatif acil kartıma işlensin. e-fatura mükellefiyeti için vergi no [VERGI_NO] kayıtlı mı bakar mısınız,True,True,False
323,beyaz_liste,kayit,"anne adı ve inanç bilgisi alanını etiketle, kalan her şeyi aynen bırak.","başvuru detayları: ip 33.110.75.243, din hanesi Agnostik, şifresi Toros7955#, anne adı Nazlı, cihaz id F6FE-4NPO-EN7R, sözleşme no 2023/4444-B","başvuru detayları: ip 33.110.75.243, din hanesi [DIN], şifresi Toros7955#, anne adı [ANNE_ADI], cihaz id F6FE-4NPO-EN7R, sözleşme no 2023/4444-B",[ANNE_ADI] [CIHAZ_ID] [DIN] [IP_ADRES] [SIFRE] [SOZLESME_NO],[ANNE_ADI] [DIN],"başvuru detayları: ip 33.110.75.243, din hanesi Agnostik, şifresi [SIFRE], anne adı Nazlı, cihaz id [CIHAZ_ID], sözleşme no [SOZLESME_NO]",False,True,False
324,beyaz_liste,"uzun,caps",Maskeleme talimatı: sadece [CINSIYET].,HESAP NO ALTI ALTI SIFIR SEKİZ ÜÇ ALTI BEŞ SEKİZ YEDİ BEŞ ÜZERİNE OTOMATİK ÖDEME TANIMLANSIN. İNTERNETTEN YAPTIĞIM ÖDEME GÖRÜNMÜYOR KART NO ELLİ DOKUZ YİRMİ SEKİZ ALTMIŞ DOKUZ ALTMIŞ SEKSEN DOKUZ SIFIR ALTI YETMİŞ İKİ SEKSEN SKT 05/2030. ÇALIŞAN MUARRA DURDU BURSA BÜYÜKŞEHİR BELEDİYESİ BÜNYESİNDE 80 YAŞINDA ERKEK. KARTIMIN CVV Sİ 482 PİN İ 1316 KİMSEYLE PAYLAŞMADIM AMA ŞÜPHELİ İŞLEM VAR. ŞOFÖR BELGEM YENİLENDİ EHLİYET NO C6328711. İŞE GİRİŞ EVRAKLARI İÇİN SGK NO 2426 5724 9158 8 GEREKİYORMUŞ,HESAP NO ALTI ALTI SIFIR SEKİZ ÜÇ ALTI BEŞ SEKİZ YEDİ BEŞ ÜZERİNE OTOMATİK ÖDEME TANIMLANSIN. İNTERNETTEN YAPTIĞIM ÖDEME GÖRÜNMÜYOR KART NO ELLİ DOKUZ YİRMİ SEKİZ ALTMIŞ DOKUZ ALTMIŞ SEKSEN DOKUZ SIFIR ALTI YETMİŞ İKİ SEKSEN SKT 05/2030. ÇALIŞAN MUARRA DURDU BURSA BÜYÜKŞEHİR BELEDİYESİ BÜNYESİNDE 80 YAŞINDA [CINSIYET]. KARTIMIN CVV Sİ 482 PİN İ 1316 KİMSEYLE PAYLAŞMADIM AMA ŞÜPHELİ İŞLEM VAR. ŞOFÖR BELGEM YENİLENDİ EHLİYET NO C6328711. İŞE GİRİŞ EVRAKLARI İÇİN SGK NO 2426 5724 9158 8 GEREKİYORMUŞ,[AD] [CINSIYET] [CVV] [EHLIYET_NO] [HESAP_NO] [ISYERI] [KART] [KART_SKT] [PIN] [SGK_NO] [YAS],[CINSIYET],HESAP NO ALTI ALTI SIFIR SEKİZ ÜÇ ALTI BEŞ SEKİZ YEDİ BEŞ ÜZERİNE OTOMATİK ÖDEME TANIMLANSIN. İNTERNETTEN YAPTIĞIM ÖDEME GÖRÜNMÜYOR KART NO ELLİ DOKUZ YİRMİ SEKİZ ALTMIŞ DOKUZ ALTMIŞ SEKSEN DOKUZ SIFIR ALTI YETMİŞ İKİ SEKSEN SKT 05/2030. ÇALIŞAN MUARRA DURDU BURSA BÜYÜKŞEHİR BELEDİYESİ BÜNYESİNDE 80 YAŞINDA ERKEK. KARTIMIN CVV Sİ 482 PİN İ 1316 KİMSEYLE PAYLAŞMADIM AMA ŞÜPHELİ İŞLEM VAR. ŞOFÖR BELGEM YENİLENDİ EHLİYET NO C6328711. İŞE GİRİŞ EVRAKLARI İÇİN SGK NO 2426 5724 9158 8 GEREKİYORMUŞ,False,False,False
325,beyaz_liste,kayit,"Sadece [PIN] ve MAC adresi için maskeleme yap, gerisi olduğu gibi kalsın.","sisteme girilecek kayıt: pasaport no A18664115, pin 267843, sağlık notu kalp yetmezliği takibi, mac D4:4D:76:A3:0F:C0, kredi notu 884, cvv 281","sisteme girilecek kayıt: pasaport no A18664115, pin [PIN], sağlık notu kalp yetmezliği takibi, mac [MAC_ADRES], kredi notu 884, cvv 281",[CVV] [KREDI_NOTU] [MAC_ADRES] [PASAPORT_NO] [PIN] [SAGLIK],[MAC_ADRES] [PIN],"sisteme girilecek kayıt: pasaport no A18664115, pin [PIN], sağlık notu kalp yetmezliği takibi, mac [MAC_ADRES], kredi notu 884, cvv 281",True,True,False
326,beyaz_liste,"kayit,olmayan_etiket_talebi",Kapsam yalnızca [IP_ADRES] ve PIN kodu; diğer kişisel veriler bu sefer açık kalacak.,"çağrı merkezi notu: doğum tarihi 16/11/2003, kan grubu 0 Rh negatif, pin 6547, IBAN TR32-0028-9929-4040-8507-2846-34, referansı REF-2026-3308","çağrı merkezi notu: doğum tarihi 16/11/2003, kan grubu 0 Rh negatif, pin [PIN], IBAN TR32-0028-9929-4040-8507-2846-34, referansı REF-2026-3308",[DOGUM_TARIHI] [IBAN] [KAN_GRUBU] [PIN] [REFERANS],[PIN],"çağrı merkezi notu: doğum tarihi 16/11/2003, kan grubu 0 Rh negatif, pin [PIN], IBAN TR32-0028-9929-4040-8507-2846-34, referansı REF-2026-3308",True,True,False
327,beyaz_liste,ekli,Kapsam yalnızca [EMAIL]; diğer kişisel veriler bu sefer açık kalacak.,birgul.arsoy@hotmail.com'dan gelen talebi Tuğba Güneş'e yönlendirin,[EMAIL]'dan gelen talebi Tuğba Güneş'e yönlendirin,[AD] [EMAIL],[EMAIL],[EMAIL]'dan gelen talebi Tuğba Güneş'e yönlendirin,True,True,False
328,beyaz_liste,kayit,Kapsam yalnızca müşteri numarası ve doğum tarihi; diğer kişisel veriler bu sefer açık kalacak.,"acil güncellenecek bilgiler: din hanesi Deist, ehliyet no F0411833, müşteri no MU5525244, doğum tarihi 25/10/1984, şasi no 2FA31WSP94R003YLM, şifresi Ruzgar_6490!, doğum yeri Trabzon","acil güncellenecek bilgiler: din hanesi Deist, ehliyet no F0411833, müşteri no [MUSTERI_NO], doğum tarihi [DOGUM_TARIHI], şasi no 2FA31WSP94R003YLM, şifresi Ruzgar_6490!, doğum yeri Trabzon",[DIN] [DOGUM_TARIHI] [DOGUM_YERI] [EHLIYET_NO] [MUSTERI_NO] [SASI_NO] [SIFRE],[DOGUM_TARIHI] [MUSTERI_NO],"acil güncellenecek bilgiler: din hanesi Deist, ehliyet no F0411833, müşteri no [MUSTERI_NO], doğum tarihi [DOGUM_TARIHI], şasi no 2FA31WSP94R003YLM, şifresi Ruzgar_6490!, doğum yeri [DOGUM_YERI]",False,True,False
329,beyaz_liste,kayit,Kapsam yalnızca [REFERANS] ve etnik köken bilgisi; diğer kişisel veriler bu sefer açık kalacak.,"yeni müşteri kaydı: müşteri no altmış yedi elli dokuz on beş yetmiş dokuz, doğum tarihi 07/12/1978, referansı RF46947529, din hanesi Deist, kan grubu B Rh pozitif, hesap no 3679 913561, anne adı Dilfeza, köken bilgisi Boşnak, maaşı 184 bin TL","yeni müşteri kaydı: müşteri no altmış yedi elli dokuz on beş yetmiş dokuz, doğum tarihi 07/12/1978, referansı [REFERANS], din hanesi Deist, kan grubu B Rh pozitif, hesap no 3679 913561, anne adı Dilfeza, köken bilgisi [ETNIK_KOKEN], maaşı 184 bin TL",[ANNE_ADI] [DIN] [DOGUM_TARIHI] [ETNIK_KOKEN] [HESAP_NO] [KAN_GRUBU] [MAAS] [MUSTERI_NO] [REFERANS],[ETNIK_KOKEN] [REFERANS],"yeni müşteri kaydı: müşteri no altmış yedi elli dokuz on beş yetmiş dokuz, doğum tarihi 07/12/1978, referansı [REFERANS], din hanesi Deist, kan grubu B Rh pozitif, hesap no 3679 913561, anne adı Dilfeza, köken bilgisi [ETNIK_KOKEN], maaşı 184 bin TL",True,True,False
330,beyaz_liste,kayit,"Sadece [CVV] için maskeleme yap, gerisi olduğu gibi kalsın.","yeni müşteri kaydı: maaşı 71 bin TL, sicil no 4781, referansı REF-2024-5747, cvv 502, vergi no 8075552751, mac 4A:A4:45:8B:3B:C7, pin 4603, ehliyet no K4826890","yeni müşteri kaydı: maaşı 71 bin TL, sicil no 4781, referansı REF-2024-5747, cvv [CVV], vergi no 8075552751, mac 4A:A4:45:8B:3B:C7, pin 4603, ehliyet no K4826890",[CVV] [EHLIYET_NO] [MAAS] [MAC_ADRES] [PIN] [REFERANS] [SICIL_NO] [VERGI_NO],[CVV],"yeni müşteri kaydı: maaşı 71 bin TL, sicil no 4781, referansı REF-2024-5747, cvv [CVV], vergi no 8075552751, mac 4A:A4:45:8B:3B:C7, pin 4603, ehliyet no K4826890",True,True,False
331,beyaz_liste,kayit,Bu metinde aile bilgisi ve cep telefonu dışında hiçbir şeyi maskeleme.,"acil güncellenecek bilgiler: sağlık notu hipertansiyon tedavisi, şifresi Marmara.4501+, imza kaydı imza hash c81eaac3, mail adresi ferihan.sahin@mynet.com, gsm 0212 963 59 60, aile durumu üç kardeşi var","acil güncellenecek bilgiler: sağlık notu hipertansiyon tedavisi, şifresi Marmara.4501+, imza kaydı imza hash c81eaac3, mail adresi ferihan.sahin@mynet.com, gsm [TEL], aile durumu [AILE]",[AILE] [EMAIL] [IMZA] [SAGLIK] [SIFRE] [TEL],[AILE] [TEL],"acil güncellenecek bilgiler: sağlık notu hipertansiyon tedavisi, şifresi Marmara.4501+, imza kaydı imza hash c81eaac3, mail adresi ferihan.sahin@mynet.com, gsm [TEL], aile durumu [AILE]",True,True,False
332,beyaz_liste,"kayit,olmayan_etiket_talebi",Kapsam yalnızca işyeri bilgisi ve [PASAPORT_NO]; diğer kişisel veriler bu sefer açık kalacak.,"sisteme girilecek kayıt: sendika bilgisi Koop-İş üyesi, tc si 879 406 679 06, ip 43.152.61.238, şasi no VCSWP85FCKFFD5WHF, doğum yeri Ankara, cinsiyeti erkek, cvv 306, pasaport no A11072498, kredi notu 1541","sisteme girilecek kayıt: sendika bilgisi Koop-İş üyesi, tc si 879 406 679 06, ip 43.152.61.238, şasi no VCSWP85FCKFFD5WHF, doğum yeri Ankara, cinsiyeti erkek, cvv 306, pasaport no [PASAPORT_NO], kredi notu 1541",[CINSIYET] [CVV] [DOGUM_YERI] [IP_ADRES] [KREDI_NOTU] [PASAPORT_NO] [SASI_NO] [SENDIKA] [TCKN],[PASAPORT_NO],"sisteme girilecek kayıt: sendika bilgisi Koop-İş üyesi, tc si 879 406 679 06, ip 43.152.61.238, şasi no VCSWP85FCKFFD5WHF, doğum yeri Ankara, cinsiyeti erkek, cvv 306, pasaport no [PASAPORT_NO], kredi notu 1541",True,True,False
333,beyaz_liste,"kayit,olmayan_etiket_talebi",Maskeleme talimatı: sadece [KRIPTO_CUZDAN] ve [BABA_ADI] ve [EHLIYET_NO].,"acil güncellenecek bilgiler: sağlık notu penisilin alerjisi, skt 03/2029, mail adresi onursu.bulut@hotmail.com, cüzdan adresi TR2e3EMcGO2VyeJykqOlad6HSE3NA2F7HK, referansı Samurtay Bilir, şasi no S3PBLZ5PKTF3AE474, ehliyet no D3764795","acil güncellenecek bilgiler: sağlık notu penisilin alerjisi, skt 03/2029, mail adresi onursu.bulut@hotmail.com, cüzdan adresi [KRIPTO_CUZDAN], referansı Samurtay Bilir, şasi no S3PBLZ5PKTF3AE474, ehliyet no [EHLIYET_NO]",[EHLIYET_NO] [EMAIL] [KART_SKT] [KRIPTO_CUZDAN] [REFERANS] [SAGLIK] [SASI_NO],[EHLIYET_NO] [KRIPTO_CUZDAN],"acil güncellenecek bilgiler: sağlık notu penisilin alerjisi, skt 03/2029, mail adresi onursu.bulut@hotmail.com, cüzdan adresi [KRIPTO_CUZDAN], referansı Samurtay Bilir, şasi no S3PBLZ5PKTF3AE474, ehliyet no [EHLIYET_NO]",True,True,False
334,beyaz_liste,"ekli,caps",Bu metinde [AD] dışında hiçbir şeyi maskeleme.,05.05.2002'DE DOĞANLARA ÖZEL KAMPANYA YEŞİL AKDENİZ'E TANIMLANSIN,05.05.2002'DE DOĞANLARA ÖZEL KAMPANYA [AD]'E TANIMLANSIN,[AD] [DOGUM_TARIHI],[AD],[DOGUM_TARIHI]'DE DOĞANLARA ÖZEL KAMPANYA YEŞİL AKDENİZ'E TANIMLANSIN,False,True,False
335,beyaz_liste,"uzun,olmayan_etiket_talebi",Kapsam yalnızca [SASI_NO] ve [CINSIYET]; diğer kişisel veriler bu sefer açık kalacak.,vpn erişimi açılsın ip 182.13.227.53 mac 6D:5B:74:B7:C0:97. referans olarak REF-2024-5231 yazdım aranacak mı. müşteri Baran Karaca kredi notu 1319 çıktı limit artışı uygun mu. çalışan Firdevis Aydın Ege Medya A.Ş. bünyesinde 34 yaşında erkek. işe giriş evrakları için sgk no 9495 8532 0194 6 gerekiyormuş,vpn erişimi açılsın ip 182.13.227.53 mac 6D:5B:74:B7:C0:97. referans olarak REF-2024-5231 yazdım aranacak mı. müşteri Baran Karaca kredi notu 1319 çıktı limit artışı uygun mu. çalışan Firdevis Aydın Ege Medya A.Ş. bünyesinde 34 yaşında [CINSIYET]. işe giriş evrakları için sgk no 9495 8532 0194 6 gerekiyormuş,[AD] [CINSIYET] [IP_ADRES] [ISYERI] [KREDI_NOTU] [MAC_ADRES] [REFERANS] [SGK_NO] [YAS],[CINSIYET],vpn erişimi açılsın ip 182.13.227.53 mac 6D:5B:74:B7:C0:97. referans olarak REF-2024-5231 yazdım aranacak mı. müşteri Baran Karaca kredi notu 1319 çıktı limit artışı uygun mu. çalışan Firdevis Aydın Ege Medya A.Ş. bünyesinde 34 yaşında [AILE]. işe giriş evrakları için sgk no 9495 8532 0194 6 gerekiyormuş,False,False,False
336,beyaz_liste,duz,Maskeleme talimatı: sadece TC kimlik no.,kredi başvurumun durumunu öğrenmek istiyorum adım Yasin Zengin tc dokuz sıfır dokuz sıfır altı sekiz dört dokuz beş dört dört,kredi başvurumun durumunu öğrenmek istiyorum adım Yasin Zengin tc [TCKN],[AD] [TCKN],[TCKN],kredi başvurumun durumunu öğrenmek istiyorum adım Yasin Zengin tc [TCKN],True,True,False
337,beyaz_liste,olmayan_etiket_talebi,"[IBAN] ve [MAAS] alanını etiketle, kalan her şeyi aynen bırak.",aidat iadesi için ıban paylaşıyorum TR60 0278 4291 3459 7624 8923 44 isim Dalan Aydın,aidat iadesi için ıban paylaşıyorum [IBAN] isim Dalan Aydın,[AD] [IBAN],[IBAN],aidat iadesi için ıban paylaşıyorum TR60 0278 4291 3459 7624 8923 44 isim [AD],False,True,False
338,beyaz_liste,kayit,Yalnız [IMEI] gizlenecek; başka hiçbir şey değişmeyecek.,"personel dosyası güncellemesi: ruhsat no AL-813051, imei 773515645199513, doğum yeri Eskişehir, tc si 9018 1417 810, şifresi Lale_1438+, şasi no TAU1EUDLMKBSHXE0G, konum 39.931, 30.7329","personel dosyası güncellemesi: ruhsat no AL-813051, imei [IMEI], doğum yeri Eskişehir, tc si 9018 1417 810, şifresi Lale_1438+, şasi no TAU1EUDLMKBSHXE0G, konum 39.931, 30.7329",[DOGUM_YERI] [IMEI] [KONUM] [RUHSAT_NO] [SASI_NO] [SIFRE] [TCKN],[IMEI],"personel dosyası güncellemesi: ruhsat no AL-813051, imei [IMEI], doğum yeri Eskişehir, tc si 9018 1417 810, şifresi Lale_1438+, şasi no TAU1EUDLMKBSHXE0G, konum 39.931, 30.7329",True,True,False
339,beyaz_liste,duz,Bu talepte tek hedef ad-soyad bilgisi; başka alan etiketlenmeyecek.,aidat iadesi için ıban paylaşıyorum TR180925275540754561056308 isim Andiç Koç,aidat iadesi için ıban paylaşıyorum TR180925275540754561056308 isim [AD],[AD] [IBAN],[AD],aidat iadesi için ıban paylaşıyorum [IBAN] isim Andiç Koç,False,True,False
340,beyaz_liste,olmayan_etiket_talebi,Kapsam yalnızca [SASI_NO] ve kart numarası; diğer kişisel veriler bu sefer açık kalacak.,araç satışı için şasi MEY7KWGLBFM43VEYM motor N74D730584 sorgulanacak,araç satışı için şasi [SASI_NO] motor N74D730584 sorgulanacak,[MOTOR_NO] [SASI_NO],[SASI_NO],araç satışı için şasi [SASI_NO] motor N74D730584 sorgulanacak,True,True,False
